customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1080-BWSYE,Male,1,Yes,No,1.2948825064130192,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3032613334360086,-0.243180625340947,No
2397-BRLOM,Male,1,Yes,Yes,-0.9978936393185939,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5179826291992874,-0.7545692719459282,Yes
5271-YNWVR,Male,0,Yes,Yes,1.4586522311081345,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.604746818582028,2.45889208535053,Yes
1754-GKYPY,Male,1,Yes,No,-0.42469960288569053,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8270623527852042,-0.15564782118278667,No
3262-EIDHV,Female,0,Yes,Yes,1.6224219558032498,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.6592287394401635,1.5919152300313666,No
3070-FNFZQ,Female,0,Yes,Yes,-0.38375717171191176,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4777418225570906,-0.8008321926695999,No
2770-NSVDG,Male,0,Yes,No,-0.34281474053813293,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-1.1886027262992973,-0.7083726304783075,No
8063-RJYNF,Male,0,No,No,-0.6703541899283634,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9766170577461318,-0.35698210798069546,Yes
1110-KYLGQ,Female,0,No,No,1.2539400752392404,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1.4418983620690176,1.983493074781299,No
8265-HKSOW,Female,0,Yes,Yes,1.6224219558032498,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.4153108589648529,2.371536025875173,No
3138-BKYAV,Male,0,No,No,-1.0797785016661514,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6808310857122971,-0.796104272404621,Yes
9391-YZEJW,Female,0,No,No,1.2129976440654617,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.9683084630260803,1.5315127346834592,No
1991-VOPLL,Female,0,No,No,-0.956951208144815,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.522608234045369,-0.9427139867896668,No
5406-KGRMX,Female,0,No,No,1.5814795246294708,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.3398191502042354,-0.2527469312976565,No
4929-ROART,Male,0,No,No,-0.5884693275808057,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.286289339701701,-0.58383390835828,No
6860-YRJZP,Male,1,No,No,-0.956951208144815,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.305282604365968,-0.7125924097802279,No
2302-ANTDP,Female,1,Yes,No,0.6398036076325584,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1.7476546477669141,1.3908681533430127,Yes
2729-VNVAP,Female,0,Yes,Yes,0.02566714002587631,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4976824498852144,-0.7289854791102014,No
9323-HGFWY,Female,0,Yes,No,-0.2199874470167965,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.230860056179709,0.17232403084343467,No
7208-PSIHR,Female,0,Yes,No,1.5405370934556921,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3106225654922035,2.1639493959231095,No
5505-OVWQW,Female,0,No,No,-0.6294117587545845,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4860504172771423,-0.856109092216222,No
3413-CSSTH,Male,0,No,No,0.3532065894161068,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.3045682480858143,-0.023685822385035197,No
0015-UOCOJ,Female,1,No,No,-1.0388360704923727,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.5538260896873602,-0.8619858529194202,No
5998-VVEJY,Male,0,No,No,-0.26092987819057534,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.5196443481432976,-0.08941275130238167,Yes
2709-UQGNP,Male,0,No,No,-0.9160087769710362,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.43916748255064925,-0.7806170195740127,No
1139-WUOAH,Male,0,No,No,1.0082854881965677,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),-0.3826690384542987,0.3530012828387488,No
8221-EQDGL,Male,0,Yes,No,0.10755200237343392,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,-0.1284260400207219,-0.07100921120552482,No
3956-MGXOG,Female,0,No,No,-0.1790450158430177,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.522967786031318,-0.02041604575318081,No
1162-ECVII,Male,1,Yes,No,1.6224219558032498,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.491749930389327,2.4926945059365937,No
9774-NRNAU,Male,1,Yes,No,-0.2199874470167965,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6625521773281838,0.008128220519495537,No
7558-IMLMT,Male,0,Yes,Yes,1.4177097999343558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.4644480710050083,-0.38850894077567133,No
9932-WBWIK,Male,0,No,No,-0.8750663457972574,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4794035415011009,-0.9172627524660423,No
8634-CILSZ,Male,0,No,No,1.4995946622819134,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.323916317044286,2.1780226912912943,Yes
4472-VESGY,Female,0,Yes,Yes,0.8035733323276736,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1.106231135378936,1.1940187628712289,No
0254-KCJGT,Male,0,Yes,No,0.8035733323276736,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0.5495552891354833,0.9116912251788689,No
3778-FOAQW,Female,0,Yes,No,-0.34281474053813293,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4860504172771423,-0.8105089640530614,No
3239-TPHPZ,Female,0,Yes,No,-0.8341239146234786,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,-1.489373855165163,-0.8954789703105789,No
6142-VSJQO,Female,0,Yes,Yes,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.6817784483761539,-0.992776918193602,Yes
2266-FUBDZ,Male,0,Yes,Yes,-0.7112966211021422,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5126379203813072,-0.8891603479003735,No
5698-BQJOH,Female,0,No,No,-0.956951208144815,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.981602214578163,-0.6335875365673099,Yes
4521-YEEHE,Female,0,Yes,No,-0.5884693275808057,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.7971514117930186,-0.30771452764937357,No
7996-MHXLW,Female,0,No,No,1.3767673687605768,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3198785228761116,-0.26845511498176866,No
2725-IWWBA,Male,0,Yes,Yes,0.5579187452850007,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,-0.2646869934295671,0.1188366712101923,No
0388-EOPEX,Female,0,Yes,No,-1.2435482263612667,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.31691463697404043,-0.9507779629425513,Yes
5686-CMAWK,Male,0,No,No,-0.6294117587545845,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,0.7273592161445859,-0.38923801259223356,No
1929-ZCBHE,Male,0,Yes,Yes,0.5988611764587796,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,-0.8163776828409889,-0.21932009316254894,No
8041-TMEID,Male,1,Yes,No,1.2539400752392404,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.4502069567890692,2.0770793843254602,No
8073-IJDCM,Female,0,No,No,-1.2844906575350454,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4810652604451113,-1.0034036922471292,Yes
9769-TSBZE,Female,0,No,Yes,1.5405370934556921,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,0.03774585438030875,1.1489930549271778,No
9184-GALIL,Female,0,Yes,Yes,0.23037929589477033,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4760801036130802,-0.6671690262998701,No
4121-AGSIN,Female,0,Yes,Yes,1.0492279193703464,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.3414808691482456,-0.35050883397303745,No
7945-HLKEA,Female,0,No,No,1.131112781717904,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,-0.0037971192199489083,0.7725268805568974,No
2088-IEBAU,Female,0,No,No,1.4586522311081345,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.7738873465768746,1.7043911275500931,No
0657-DOGUM,Female,0,Yes,No,0.6398036076325584,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.1417197915728043,0.30669417594437626,No
9137-UIYPG,Female,0,Yes,Yes,0.10755200237343392,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3970319505807396,0.647457924388461,No
7649-SIJJF,Male,0,Yes,No,1.5814795246294708,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,0.506350596591215,1.4556008934195925,No
5095-ETBRJ,Female,0,Yes,No,0.9264006258490101,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,-0.2680104313175877,0.362722240392911,No
2800-QQUSO,Male,0,No,No,0.39414902058988555,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.177685049971379,0.8535864107073996,No
5827-MWCZK,Male,0,Yes,Yes,0.9673430570227888,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0663498807226885,1.3879076799060635,No
0384-LPITE,Male,0,No,No,0.31226415824232795,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),-0.09352994219650555,0.09738428533498454,No
8565-WUXZU,Male,1,Yes,No,1.6224219558032498,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),0.6625521773281838,1.7013864679424429,No
7739-LAXOG,Female,0,Yes,Yes,-0.015275291147902497,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8702670453294722,0.2931069284538996,Yes
3842-IYKUE,Female,0,No,No,0.10755200237343392,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0.6791693667682869,0.27675804529462683,Yes
0348-SDKOL,Female,0,Yes,No,1.0492279193703464,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.2375069319557497,1.588159405521804,Yes
2192-OZITF,Female,0,No,No,0.516976314111222,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,0.28866541492586495,0.46746555803900824,No
0867-MKZVY,Female,0,Yes,No,-0.5065844652332482,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.5827896680156894,-0.30877499574619127,Yes
4983-CCWMC,Male,0,No,No,-1.2026057951874878,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.15738961834905063,-0.9207313668660501,No
6369-MCAKO,Female,0,Yes,Yes,1.4586522311081345,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8037982875690599,1.7208946623068186,No
1518-VOWAV,Female,0,No,No,-0.956951208144815,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.32522323169409195,-0.7015016809343428,Yes
4948-WBBKL,Female,1,No,No,0.14849443354721273,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.3335318264141435,0.1627356318013746,No
7041-TXQJH,Female,0,No,No,0.18943686472099153,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.8197011207290092,-0.35892629949152793,No
0812-WUPTB,Male,1,Yes,No,-1.2844906575350454,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.1989325919493083,-0.9810675829579067,Yes
5376-PCKNB,Male,0,Yes,Yes,1.6224219558032498,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3156077223242344,2.2834729876686035,No
0137-OCGAB,Female,0,No,No,-1.2844906575350454,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.5096740344792359,-0.9769361759973878,Yes
8400-WZICQ,Female,0,Yes,Yes,0.9264006258490101,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.3045682480858143,0.37144900910630657,No
3422-WJOYD,Male,0,Yes,No,-0.1790450158430177,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,-0.3494346595740926,-0.3820798529387141,No
5762-TJXGK,Female,0,No,No,0.8035733323276736,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.2032033925011857,0.33024540492786925,No
8720-RQSBJ,Male,1,No,No,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6934104809842261,-0.9929315697910546,No
4522-XRWWI,Male,0,Yes,No,0.39414902058988555,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),0.5179826291992874,0.4793074517868059,No
0701-RFGFI,Female,0,Yes,Yes,0.6807460388063372,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0148365934583692,1.0263543381472817,No
9909-DFRJA,Female,0,No,No,-0.26092987819057534,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),1.0297920639544615,0.08138889154131758,No
3451-VAWLI,Female,0,Yes,Yes,0.10755200237343392,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5010058877732348,-0.6896376941011949,No
3413-BMNZE,Male,1,No,No,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6518675073839684,-0.9923792426572954,No
3657-COGMW,Female,1,No,No,0.8035733323276736,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1.4369132052369866,1.5677895808287643,No
8823-RLPWL,Female,0,Yes,No,1.6224219558032498,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.5216608713815125,2.551528392224625,No
8868-GAGIO,Male,0,Yes,No,0.516976314111222,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.6542435826081323,0.6286788018406476,No
9851-QXEEQ,Male,0,No,No,0.3532065894161068,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.323916317044286,0.9081342384374596,Yes
7609-YBPXG,Male,0,No,No,0.8854581946752312,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.7389912487526579,1.0799300701219257,No
5180-UCIIQ,Male,1,Yes,Yes,-0.42469960288569053,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,-0.8246862775610404,-0.6234468103914907,Yes
3084-DOWLE,Female,0,Yes,No,1.6224219558032498,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.901839705265668,1.8484159509491456,No
8198-RKSZG,Female,0,Yes,Yes,-0.752239052275921,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),0.5179826291992874,-0.5099546309466474,No
8857-CUPFQ,Male,0,Yes,No,1.2539400752392404,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5159613582693277,-0.46550334322170583,No
3546-GHEAE,Male,0,No,No,-1.0388360704923727,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5093144824932865,-0.9393116516457102,No
6614-FHDBO,Male,0,No,No,1.6224219558032498,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.4734710220052136,2.4687456014167948,No
4958-GZWIY,Male,0,Yes,Yes,-1.0388360704923727,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.5372089002472572,-0.8620300390901209,Yes
4373-VVHQL,Male,0,No,No,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6684846968240715,-0.9926001735107991,No
5839-SUYVZ,Male,0,No,No,-0.6703541899283634,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.32189979380607103,-0.4951743568472508,No
9481-SFCQY,Female,0,No,Yes,-0.752239052275921,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),-0.16830729467696934,-0.6479038558743487,No
5376-DEQCP,Female,0,No,No,-1.2844906575350454,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.19062399722925674,-0.9811780483846586,Yes
5872-OEQNH,Female,0,No,No,1.131112781717904,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,-0.6784550104881332,0.21330670416836836,No
7409-KIUTL,Female,1,No,Yes,-1.2844906575350454,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2039177487813394,-0.9810013037018556,Yes
7779-ORAEL,Male,1,Yes,No,0.516976314111222,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.341840421134195,0.5254599070837257,No
0887-HJGAR,Male,0,No,No,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6369120368878756,-0.9921804048891422,Yes
3886-CERTZ,Female,0,Yes,No,1.6224219558032498,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.4751327409492239,2.5710365865890012,Yes
0895-LNKRC,Male,0,Yes,Yes,-1.0797785016661514,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5093144824932865,-0.9622221811540423,No
5501-TVMGM,Male,0,No,No,-1.2844906575350454,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.31952371858190715,-0.9879606255872216,No
8096-LOIST,Female,0,No,No,-0.547526896407027,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.2879510586457112,-0.5292418944575191,No
